"gvkey","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
3502,1340.239,7.4749,2817.208,320.724,123.075,25.77,209.023,0,852.442,3360.984,1534.4,0.239303586897561,0.126163870029943,0.456532967726118
3504,491.34,36.371,391.349,591.977,94.001,2.732,206.543,1261.976,593.887,1158.517,22.574,1.2048215085277,0.136651606075408,0.0194852557191651
3505,2220.9,41.7495,1609.9,1959.6,202.3,201.1,429.7,1489.1,1388.7,3254.4,18.569,0.882344995272187,0.127152734129478,0.00570581366764995
3532,8859,12.4119,2737,2262,854,313,1472,537,8943,6632,808.819,0.255333559092448,0.0871695416964377,0.121957026537998
3556,82.75,13.5149,172.448,21.904,20.681,10.068,16.994,24.697,103.009,257.14,17.9,0.264700906344411,0.167200258711294,0.0696118845764953
3570,236.259,8.429,2031.235,573.785,59.93,18.545,164.668,0,1004.103,2404.515,908.211,2.42862705759357,0.0563234410962818,0.377710681779902
3580,988.661,16.9348,1414.476,398.736,58.126,50.371,241.838,810.285,280.746,2217.825,300.635,0.403309122135899,0.171527892537595,0.135553977432845
3594,12.086,4.6294,3.154,0,3.64,0,2.665,0,35.822,11.566,854.92,0,0.0922406365617556,73.9166522566142
3607,1421,10.0628,2098,748,147,0,163,175,716,2760,112,0.526389866291344,0.170336037079954,0.0405797101449275
3612,90.519,5.6087,63.221,19.221,6.615,0,9.324,15.279,15.082,158.312,854.92,0.212342160209459,0.304880859104945,5.40022234574764
3619,2649,-0.6183,6519,2649,172,0,870,1984,1610,7941,5237.971,1,0.0965207631874299,0.659611006170507
3622,4871.89,15.5722,475.294,1644.894,284.8,0,379.4,407.247,41.991,2567.011,5.905,0.337629544181006,0.871505029208271,0.00230034074649466
3639,666.337,18.2639,934.371,15.949,14.469,4.812,105.525,64.142,47.469,1194.189,524.285,0.0239353360236637,0.23360457231425,0.439030170266181
3647,1838,26.5308,3807.909,772.9,252.9,0,364.085,14.327,6165,4950.3,960.9,0.420511425462459,0.039405412985556,0.194109447912248
3650,6289,23.8631,9791,709,317,172,1227,367,2041,13236,2172,0.11273652408968,0.134435962680237,0.164097914777879
3662,900.027,25.1464,1190.235,394.042,79.946,14.729,182.823,693.572,397.28,1893.134,171.903,0.437811310105141,0.167522305993387,0.0908033979633771
3708,754.788,5.1704,2615.735,1553.987,182.172,27.621,132.424,883.644,1551.261,3416.414,960.9,2.0588390382465,0.105093187910926,0.281259823897221
3734,2933,6.4041,5197,780,314,66,196,104,1351,6109,2708,0.265939311285373,0.188588588588589,0.443280405958422
3735,5729.513,20.8895,6116.73,2783.907,397.082,52.214,2205.606,10758.402,1192.303,13202.602,5237.971,0.485888940299114,0.249833740723613,0.396737779416512
3761,28.015,2.6545,9.922,0,1.13,0,3.5,0,1.256,26.396,578.753,0,0.473595976529757,21.9257842097287
3785,2477.5,7.0897,4130.036,3997,260.176,241,403.266,10655.3,454.3,7039,2423.102,1.61331987891019,0.364149390602344,0.344239522659469
3801,1074.6,27.5061,36.45,0.237,1.985,102.409,199.341,2.349,23.948,548.466,891,0.000220547180346175,0.0765434003007751,1.62453096454475
3806,117.033,24.073,185.588,0,27.126,0,-14.573,0,118.043,205.272,4.767,0,0.186858075759976,0.0232228457851046
3807,86.989,11.1204,0.431,0.3,0.297,4.23,-5.659,0,4.169,1.579,213.274,0.00344871190610307,0.0665024630541872,135.069031032299
3813,2238.071,14.4721,8214,3344.717,523.545,47.202,858.5,1426.135,6737.358,10310.947,3704,1.49446420600598,0.0721046679731157,0.359229855414832
3814,628.4,10.4212,1239.3,1026.6,139.4,139.7,504.4,275.252,2918.1,1883.1,305.6,1.63367281985996,0.0455928045789043,0.162285592905316
3851,7307,1.0746,24422,13179,1511,0,2677,9794,20307,31755,6751,1.80361297386068,0.0692547437895316,0.212596441505275
3855,23.047,18.2189,59.576,57.112,3.941,4.323,12.905,0,130.456,76.422,176.988,2.478066559639,0.0293235712106669,2.31592996781032
3863,171.237,4.4061,412.148,748.122,73.915,51.435,267.271,725.937,120.221,1377.637,99.138,4.36892727623119,0.380738245353773,0.0719623529275128
3897,3167,39.6747,6066,7089,1027,360,1464,2831.3,12992,8557,1540.417,2.23839595832018,0.0732577216634567,0.180018347551712
3905,499.647,16.604,774.864,0,62.037,12.839,410.902,514.864,388.137,1915.181,527.576,0,0.137806714736968,0.275470569100257
3908,466.624,16.3223,8.013,758.233,73.9,0,11.638,927.852,172.431,621.048,12.514,1.62493356535455,0.300002841704861,0.0201498112867282
3937,329.16,28.6425,678.393,179.171,79.242,3.988,233.7,18.695,137.036,1158.985,213.274,0.544327986389598,0.366389554184892,0.184017912224921
3946,1714.036,14.6257,2033.785,550.368,68.74,71.9,193.987,269.398,203.462,2823.793,960.9,0.321094772805239,0.252533045311937,0.340286982792294
3962,33.468,6.9409,86.699,1.731,1.691,0,1.286,0,7.158,99.82,92.3,0.0517210469702402,0.191095038987456,0.924664395912643
3964,72.541,8.285,315.5,0,21.616,13.728,81.478,0,134.185,526.812,578.753,0,0.138741086385838,1.09859494468615
3969,540.752,12.1229,340.646,4.773,51.796,0,105.076,68.949,200.745,612.886,369.3,0.00882659703523981,0.205099370003287,0.602559040343555
3980,12225,19.8094,29624,10354,1713,653,6726,24100,17806,38063,7364,0.846952965235174,0.0877606434755879,0.19346872290676
4001,94.026,4.861,163.096,58.07,11.575,0,-0.711,0,70.246,231.322,854.92,0.617595133261013,0.141467349457963,3.6958006588219
4016,1197.183,11.0461,1657.072,656.4,50.005,0,82.085,153.809,503.8,1786,982.3,0.548287103976585,0.0902935148653407,0.55
4029,5400,20.6386,10377,15758,1055,1093,3765,1549.815,26713,15197,6847,2.91814814814815,0.037993373667531,0.450549450549451
4036,860.215,9.77,1151.596,256.192,59.232,36.242,255.609,165.315,365.892,1884.264,908.211,0.297823218613951,0.139328760549863,0.481997745538842
4040,3167.3,10.7662,7642.9,3398.6,539.2,214.4,726.9,2526.8,2138.7,10018.9,894.132,1.07302749976321,0.20135180551925,0.0892445278423779
4052,21.891,4.5206,18.283,32,20.297,3.723,6.424,0,130.465,51.143,854.92,1.46178794938559,0.134629415900558,16.7162661556811
4058,3261.871,24.2725,4130.036,1790.886,267.807,200.099,1041.137,3368.033,847.189,7132.648,4117,0.549036427252948,0.240186511879863,0.577204987544598
4060,23781,15.2834,43263,20605,2885,1014,3257,12967,17668,53674,7364,0.866448004709642,0.140368802607892,0.137198643663599
4066,10194.1,12.5412,10842.3,3155.3,253,229.7,1447.2,7809.1,653.3,12542.5,3144,0.309522174591185,0.279157012026923,0.250667729718956
4087,19059,9.856,21766,10137,1380,1501,3718,2617,11339,32134,6751,0.531874704863844,0.108499095840868,0.210089002302857
4090,1898.255,14.2392,182.604,1495.357,344.283,14.2,-153,71.578,0.34,1219.471,16.003,0.787753489388939,0.999013414658917,0.0131229032916732
4091,161.392,24.192,315.855,3.093,12.405,3.147,26.468,100.442,59.461,408.406,891,0.0191645186874194,0.172612918487184,2.1816525712159
4093,6223,16.9466,9163,17935,1763,1284,3346,1456,40344,14272,305.6,2.88205045797847,0.0418695228821811,0.0214125560538117
4094,668.3,-13.1935,540.9,972,68.1,70,440.7,599.7,53.1,1676.6,2026.386,1.45443663025587,0.561881188118812,1.20862817607062
4108,2523.744,38.1958,2536.733,476.23,101.294,63.582,585.659,1012.53,581.245,4032.036,1255.659,0.188699804734553,0.14840763677973,0.311420582554322
4124,10.61,0.5003,19.942,2.605,0.374,0,1.089,0,3.561,32.962,419.14,0.245523091423186,0.0950444726810673,12.7158546204721
4127,81.481,10.6758,224.611,14,5.105,0,20.815,97.641,12.219,272.065,92.3,0.171819197113437,0.294677903486493,0.339257162810358
4128,54.057,5.3448,77.466,0,3.2,0,1.807,0,5.492,110.52,578.753,0,0.368154624942476,5.23663590300398
4130,366.668,23.8481,134.24,458.278,97.336,25.746,-22.187,386.416,28.078,605.943,49.073,1.24984454601983,0.776117498843829,0.0809861653653892
4145,1085.039,16.6428,856.552,424,89.163,32.992,171.964,1504.815,161.82,1704.346,369.3,0.390769364050509,0.355255136802094,0.216681354607574
4156,68.444,3.6203,198.772,0.77,3.706,0,-4.78,0,33.055,220.888,453.573,0.0112500730524224,0.100813361986888,2.05340715656803
4186,60.633,11.3745,99.515,3.75,3.943,3.182,8.511,13.934,24.463,130.13,293.022,0.0618475087823462,0.13880870238682,2.25176362099439
4213,1869.9,9.1573,2666.8,656.4,347,145.5,814.3,1329.3,1148.3,6089.7,911.028,0.351034814695973,0.232060456095767,0.149601458199911
4225,3464,24.4837,1099.641,570.931,41.428,78,489.655,614.6,266.136,2435.606,10017.117,0.164818418013857,0.134697168719356,4.11278219876285
4241,230.018,19.0358,627.278,849.745,81.011,0,168.962,1.906,1865.753,877.251,751.49,3.69425436270205,0.041613159068074,0.856641941701976
4274,648,9.0427,899.053,853.166,168.934,0,-105.247,3.28,418.12,1274.6,253.271,1.31661419753086,0.287765691060788,0.198706260787698
4275,10.379,2.9967,2.398,0,0.092,0.54,0.702,0,1.174,6.201,854.92,0,0.0726698262243286,137.868085792614
4321,8363,13.0093,12073,4586,816,1009,3333,8656,3287,21039,162.451,0.548367810594284,0.198878869120156,0.00772142212082323
4322,8590.088,10.9537,4928,8011,2624.305,2408.1,7659,14.327,19123,21039,162.451,0.932586488054604,0.120672653462119,0.00772142212082323
4331,161.138,15.817,371.655,693.072,58.656,51.996,110.965,317.661,1519.089,541.276,490.791,4.30110836674155,0.0371771103695464,0.906729653633267
4340,416.551,7.3287,112.641,0,46.609,0,16.442,93.976,64.341,399.15,17.9,0,0.4200901306895,0.0448452962545409
4383,875.192,24.1598,4090.694,1809.551,216.96,124.287,482.036,43.235,4793.075,4789.69,2505.69,2.0676045941919,0.0433050866910111,0.523142416315043
4390,9.06,9.1479,36.989,15.488,26.351,0,0.846,19.549,56.529,88.275,764.933,1.70949227373068,0.317941602316602,8.66534126309827
4415,510.3,22.8488,1627,1472.3,689.5,179.6,194.762,165.193,5170,2858.498,49.073,2.88516558886929,0.117672156327332,0.0171674074986234
4418,57.738,2.5424,49.39,0,2.727,0,-18.06,24.943,11.858,97.082,578.753,0,0.186972917380871,5.96148616633362
4423,429.2,13.7961,759.9,978.9,162.2,35.2,430,1914.7,298.4,1859.5,536.954,2.28075489282386,0.352149370386452,0.28876257058349
4430,827.94,20.6412,581.944,1943.2,270.285,127.292,470.479,342.7,5910.091,1322.708,6.021,2.34702997801773,0.043732776128831,0.00455202508792568
4448,55.01,6.8099,80.433,7.5,4.33,1.285,8.189,25.397,19.844,120.656,1004.974,0.136338847482276,0.1791180607264,8.32925009945631
4450,28.438,13.2868,20.681,0,0.456,4.048,4.757,0,2.717,28.9,351.805,0,0.143712574850299,12.1731833910035
4460,1076.585,46.6577,940.185,598.972,70.205,0,188.168,739.73,273.77,1526.601,16.003,0.556362943938472,0.204099135111563,0.0104827653067173
4462,602.775,35.0296,1244.027,217.544,37.906,22.608,287.304,5.091,333.976,1797.392,171.903,0.360904151632035,0.101930182154554,0.0956402387459163
4467,266.211,13.0449,324.044,508.288,395,35.2,416,70,1437.702,2140.899,222.337,1.90934258914921,0.215528765724051,0.103852166776667
4476,47.767,17.6199,62.22,388.4,67.702,0,0.495,0,548.767,51.533,4.767,8.13113655871208,0.109822229503836,0.0925038324956824
4494,2140.355,8.21,5244.715,0,38.313,84.872,547.23,7.927,498.648,5967.573,894.132,0,0.0713515506712778,0.149831765778148
4497,72.735,10.2022,112.406,14.734,10.713,2.089,6.789,39.173,39.806,154.739,17.9,0.202570976833711,0.212058829351333,0.115678658903056
4498,118.755,8.4121,184.253,0,7.009,2.108,4.3,0,58.653,211.586,171.903,0,0.106743626450611,0.812449784012175
4503,58984,29.4917,269869,12227,14760,8498,40122,0,199548,341578,14032,0.207293503322935,0.0688728372249286,0.0410799290352423
4510,1646.2,15.8283,1956.2,503,109.4,36.4,546.3,194.4,918.5,3116.3,305.6,0.305552180779978,0.106430586632941,0.0980650129961814
4517,5258,34.3604,10267,18013,1807,823,3243,1166.638,39075,15317,99.138,3.42582731076455,0.0442003815860281,0.00647241626950447
4560,1660.208,10.8971,5058.971,250,172.037,78.913,566.598,0,1111.966,7866.971,2957,0.150583541339398,0.133984889443405,0.375875289231395
4579,189.956,10.2447,225.976,3.137,26.778,6.939,-29.092,5.31,120.372,450.318,293.022,0.0165143506917391,0.181977573904179,0.650700171878539
4598,696.211,17.1787,69.981,46.748,58.321,0,577.045,0,565.8,863.519,132.8,0.0671463105294228,0.0934450210776436,0.153789320211831
4600,3271,12.9114,4928,2752,333,0,274,1117,1802,6219,2671.468,0.841332925710792,0.155971896955504,0.42956552500402
4608,300,3.5572,523.1,184.4,19.2,13.3,14.7,310.4,63.2,726.5,151.9,0.614666666666667,0.233009708737864,0.209084652443221
4611,393.089,25.69,694.157,1935.6,155.4,12.839,110.05,614.6,1567.062,1119.084,5.905,4.92407571822157,0.090219697154422,0.00527663696380254
4622,621.754,6.5869,1581.8,290.971,57.3,0.66,169.029,219.716,391.496,2101.865,1255.659,0.467984122337773,0.127674934714213,0.597402306998784
4632,46.883,0.7625,43.182,0,5.136,0.223,-16.237,27.002,36.998,69.821,10017.117,0,0.121896805430294,143.468540983372
4645,162.992,10.2529,264.578,37.08,17.611,5.079,53.044,193.626,48.684,460.626,1004.974,0.227495828016099,0.265645976317973,2.18175700025617
4759,9.754,8.6289,50.319,7.238,2.241,0,3.615,0,23.995,69.993,20.668,0.742054541726471,0.0854169842963867,0.295286671524295
4771,121.789,17.6967,248.699,0,2.986,1.32,17.529,0,21.614,326.466,293.629,0,0.121382113821138,0.899416784596252
4799,12045,12.5412,9830,4233.85,340.2,0,1559,1376,1220.028,12986.5,3144,0.351502698215027,0.218045054953507,0.242097562853733
4807,101.497,10.2022,11.996,0,3.818,0,5.125,0,4.197,5.022,1270.3,0,0.476356830941984,252.94703305456
4809,313.714,8.7789,1346.79,98.87,85.118,70.882,205.862,200.153,604.693,2573.769,960.9,0.31515966772283,0.123393219302099,0.373343528498478
4818,5562.825,19.8214,19515.515,17.759,190.584,90.093,986.982,87.849,866.343,20849.349,4121.4,0.00319244268874178,0.180318981348759,0.197675236766385
4826,14.675,-1.1321,17.176,1.638,1.445,0,-2.581,0,2.109,31.816,808.819,0.111618398637138,0.406584130557119,25.4217689212975
4843,555.85,3.6678,50.312,2.776,25.796,0,-150,38.613,22.963,45.876,172.533,0.0049941530988576,0.529051046986197,3.7608553492022
4844,481.683,11.9089,188.133,1582.28,258.812,0,333.59,256.842,2715.678,853.739,17.767,3.28489898958444,0.0870105463457601,0.0208108098610934
4860,239.282,24.8854,392.778,2.399,9.489,0,32.635,44.369,46.336,475.05,104.519,0.0100258272665725,0.169977608598298,0.220016840332597
4881,370.455,17.9666,459.452,151.245,24.04,12.334,75.036,165.193,143.076,713.792,764.933,0.408268210713852,0.143852174537447,1.07164692235273
4900,985.59,13.7954,3537,1826.7,223.915,313,297.939,0,260.124,5206.1,1534.4,1.85340760356741,0.462597022140778,0.294731180730297
4903,4066.626,12.4119,13360,13281.2,883,6.297,-2214.879,6820,701.131,13409.411,5.905,3.26590151147413,0.557403396562532,0.000440362369383711
4911,2478,62.2698,889.269,1644.894,186.563,0,477,810.9,1473.615,2217.825,16.003,0.663799031476998,0.112375299516076,0.00721562792375413
4926,533.617,12.8458,915.838,200.978,41.311,13.624,107.426,108.97,251.075,1356.161,132.8,0.376633428095432,0.141289254615474,0.0979234766373609
4936,239.132,25.1276,542.078,160.398,40.188,5.579,56.203,323.055,194.988,833.592,178.199,0.670750882357861,0.170884784161649,0.213772445033062
4988,1139.134,9.0341,2970.985,2352.242,213.876,38.216,1068.36,2836.96,1758.111,5438.678,1169.132,2.06493880439,0.108457104433244,0.214966210538664
4990,583.508,14.6781,123.7,704.165,45.649,0,24.662,839.748,0.045,504.084,38.003,1.20677865599101,0.99901518798967,0.0753902127423207
5018,432.6,-3.3297,755,326.7,26.8,0,49.4,94.9,126.4,857.9,908.211,0.755201109570041,0.174934725848564,1.05864436414501
5045,185.586,20.9056,330.84,20.665,38.013,0,63.977,338.908,36.83,459.893,751.49,0.111349994072829,0.50790321072111,1.63405400821495
5050,2.58,0.1072,6.868,0,0.243,0,-1.511,0.172,0.383,11.917,453.573,0,0.388178913738019,38.0610052865654
5071,8045,17.635,0.431,8674,567,0,1305.5,2205.4,5170,3495.747,5.905,1.07818520820385,0.0988321422346174,0.0016891954709537
5087,2428.5,41.7088,3382,1110.5,99.1,52.3,381.3,1634.6,545.2,4886.8,1540.417,0.45727815523986,0.153810336799627,0.315219980355243
5116,655.269,6.2796,481.952,0,38.621,61.394,190.972,0,205.109,816.263,300.635,0,0.158458129897838,0.368306538456355
5125,4414.887,17.7232,7954.645,250,89.332,257.898,786.348,150.282,484.13,11207.589,5002,0.0566265908957579,0.155776668724344,0.446304731552879
5165,2147.671,16.128,1297.074,12048.934,3115,237,1285,11334,23231,8322.929,49.073,5.61023266599028,0.118234267061414,0.00589612142552219
5179,502.69,12.0159,1213.898,332.224,65.839,16.746,73.209,16.483,608.17,1465.984,132.8,0.660892398893951,0.0976826718931053,0.0905876189644635
5210,481.683,6.4041,214.114,825,164.8,64.969,180.598,59.384,2686,688.416,490.791,1.71274468893442,0.0578083345025958,0.712927938920653
5218,11.074,0.5681,27.671,2.61,2.757,0,-0.02,0,8.894,33.368,453.573,0.235687195232075,0.23663204875118,13.5930532246464
5229,4671.1,26.7853,4607.2,2352.8,236.7,173.1,998.3,1762.2,1521.5,6966.9,641.756,0.503692920297146,0.134626322375156,0.0921150009329831
5234,8045,2.6509,14802,4319,650,0,742,683,6165,18832,6847,0.536855189558732,0.0953778429933969,0.363583262531861
5237,143.194,11.9027,209.87,0,10.601,7.024,38.959,14.672,113.526,296.808,171.903,0,0.0854044647820378,0.579172394275087
5250,1904.2,-1.0353,1627,15.5,107.1,0,292.3,125.5,702.5,2675,2423.102,0.00813990127087491,0.132287549407115,0.905832523364486
5252,252.408,4.3984,307.62,70.255,33,48.146,153.141,91.74,134.185,744.065,1540.417,0.278339038382302,0.19738612913838,2.07027208644406
5254,217.035,26.2719,81.51,231.969,23.337,0,-10.737,0,16.847,59.03,150.205,1.06880917824314,0.580753533744774,2.54455361680501
5256,2238.071,31.7855,4026.796,420.446,149.678,152.338,827.375,387.232,963.672,7182.158,4117,0.18786088555725,0.134439304800826,0.573226041532364
5284,84.691,2.2275,196.353,821.881,31.109,14.892,105.051,170.522,137.148,346.058,10017.117,9.70446682646326,0.18488978170299,28.9463529234984
5288,650.718,14.1874,1064.327,227.462,92.313,0,-61.1,206.8,367.225,1293.996,297.567,0.349555414173267,0.20088219037381,0.229959752580379
5327,9.915,0.3468,12.089,1.5,0.28,0,-3.607,0,0.742,17.262,524.285,0.151285930408472,0.273972602739726,30.3722048430078
5338,1165.889,27.1094,2641.77,953.066,115.974,93.122,368.034,709.725,1275.116,3461.537,305.6,0.817458608838406,0.0833691565606826,0.0882844817201145
5379,190.88,36.3648,192.82,293.095,56.959,0,65.958,31.987,1194.2,359.766,49.073,1.535493503772,0.045524989229986,0.136402550546744
5439,8886,11.3989,13626,3824,1119,327,2999,1315,6842,17973,5370,0.430339860454648,0.140560231126743,0.298781505591721
5442,64.146,42.9318,123.618,2,2.263,0,16.156,0,20.984,168.354,146.754,0.0311788731955227,0.0973458940938616,0.871698920132578
5479,118.879,14.0388,1467.451,3893.275,353.828,66.041,146.487,2589.914,3100.492,2402.143,43.4,32.7498969540457,0.102430579679937,0.0180672008285935
5492,1995.7,17.1787,3165.7,1176.6,163,115,938.9,1576.2,609.7,5206.1,911.028,0.589567570276094,0.210948621716061,0.174992412746586
5496,1154.946,17.7819,2024.645,849.724,312.234,65.976,164.904,690.787,1366.973,3038.678,578.753,0.73572617247906,0.185941340168306,0.190462102269474
5518,2221.049,11.7557,1864.771,1397.681,146.33,133.048,587.859,474.813,233.58,4002.161,2671.468,0.629288682960169,0.385170171882814,0.667506379678379
5520,28.91,3.6922,56.635,0,1.815,0,4.734,5.936,6.923,80.591,854.92,0,0.20771343556878,10.6081324217344
5523,176.935,11.5905,284.705,8.574,16.859,2.168,7.207,0,175.511,621.048,293.022,0.0484584734507022,0.0876384051567292,0.471818603392974
5525,1446.246,19.271,4307.799,935.882,82.5,182.814,767.9,0,399,5693,2957,0.647111210679234,0.171339563862928,0.519409801510627
5530,246.976,-0.094,13.397,13.522,4.207,0,5.593,95.235,6.183,129.036,419.14,0.0547502591344908,0.404908565928778,3.24824080101677
5539,221.775,3.2199,661.385,0,3.764,39.285,51.497,16.955,6.656,773.956,960.9,0,0.361228406909789,1.24154344691429
5559,176.329,15.2098,381.688,0.336,15.5,0,37.81,114.745,74.681,459.893,297.567,0.00190552886932949,0.171876559363946,0.647035288643228
